sensor_model,measure_unit,device,location,data_type,data,created_at
Shelly EM,kWh,Disjuntor Geral 9671,Quadro de Energia,Consumo de Energia,1.05468,2025-04-18 12:48:28.327148
Shelly EM,kWh,Disjuntor Geral 2332,Quadro de Energia,Consumo de Energia,1.05338,2025-04-18 13:18:28.327148
Shelly EM,kWh,Disjuntor Geral 5192,Quadro de Energia,Consumo de Energia,0.92647,2025-04-18 13:48:28.327148
Shelly EM,kWh,Disjuntor Geral 2828,Quadro de Energia,Consumo de Energia,1.03642,2025-04-18 14:18:28.327148
Shelly EM,kWh,Disjuntor Geral 0038,Quadro de Energia,Consumo de Energia,1.01541,2025-04-18 14:48:28.327148
Shelly EM,kWh,Disjuntor Geral 4103,Quadro de Energia,Consumo de Energia,1.05214,2025-04-18 15:18:28.327148
Shelly EM,kWh,Disjuntor Geral 4430,Quadro de Energia,Consumo de Energia,0.95469,2025-04-18 15:48:28.327148
Shelly EM,kWh,Disjuntor Geral 5890,Quadro de Energia,Consumo de Energia,1.01165,2025-04-18 16:18:28.327148
Shelly EM,kWh,Disjuntor Geral 8851,Quadro de Energia,Consumo de Energia,0.9392,2025-04-18 16:48:28.327148
Shelly EM,kWh,Disjuntor Geral 0660,Quadro de Energia,Consumo de Energia,0.89303,2025-04-18 17:18:28.327148
Shelly EM,kWh,Disjuntor Geral 8960,Quadro de Energia,Consumo de Energia,0.99204,2025-04-18 17:48:28.327148
Shelly EM,kWh,Disjuntor Geral 6044,Quadro de Energia,Consumo de Energia,0.9637,2025-04-18 18:18:28.327148
Shelly EM,kWh,Disjuntor Geral 3338,Quadro de Energia,Consumo de Energia,0.91629,2025-04-18 18:48:28.327148
Shelly EM,kWh,Disjuntor Geral 2429,Quadro de Energia,Consumo de Energia,0.99986,2025-04-18 19:18:28.327148
Shelly EM,kWh,Disjuntor Geral 8095,Quadro de Energia,Consumo de Energia,0.99034,2025-04-18 19:48:28.327148
Shelly EM,kWh,Disjuntor Geral 5786,Quadro de Energia,Consumo de Energia,0.95789,2025-04-18 20:18:28.327148
Shelly EM,kWh,Disjuntor Geral 5502,Quadro de Energia,Consumo de Energia,1.02475,2025-04-18 20:48:28.327148
Shelly EM,kWh,Disjuntor Geral 5871,Quadro de Energia,Consumo de Energia,1.01471,2025-04-18 21:18:28.327148
Shelly EM,kWh,Disjuntor Geral 4487,Quadro de Energia,Consumo de Energia,1.11013,2025-04-18 21:48:28.327148
Shelly EM,kWh,Disjuntor Geral 2169,Quadro de Energia,Consumo de Energia,0.96044,2025-04-18 22:18:28.327148
Shelly EM,kWh,Disjuntor Geral 7901,Quadro de Energia,Consumo de Energia,0.99215,2025-04-18 22:48:28.327148
Shelly EM,kWh,Disjuntor Geral 9956,Quadro de Energia,Consumo de Energia,0.85363,2025-04-18 23:18:28.327148
Shelly EM,kWh,Disjuntor Geral 0264,Quadro de Energia,Consumo de Energia,0.98845,2025-04-18 23:48:28.327148
Shelly EM,kWh,Disjuntor Geral 3543,Quadro de Energia,Consumo de Energia,0.9678,2025-04-19 00:18:28.327148
Shelly EM,kWh,Disjuntor Geral 2513,Quadro de Energia,Consumo de Energia,0.90373,2025-04-19 00:48:28.327148
Shelly EM,kWh,Disjuntor Geral 3532,Quadro de Energia,Consumo de Energia,0.92482,2025-04-19 01:18:28.327148
Shelly EM,kWh,Disjuntor Geral 4350,Quadro de Energia,Consumo de Energia,1.06279,2025-04-19 01:48:28.327148
Shelly EM,kWh,Disjuntor Geral 5915,Quadro de Energia,Consumo de Energia,1.02651,2025-04-19 02:18:28.327148
Shelly EM,kWh,Disjuntor Geral 9818,Quadro de Energia,Consumo de Energia,1.00593,2025-04-19 02:48:28.327148
Shelly EM,kWh,Disjuntor Geral 6497,Quadro de Energia,Consumo de Energia,0.9828,2025-04-19 03:18:28.327148
Shelly EM,kWh,Disjuntor Geral 8104,Quadro de Energia,Consumo de Energia,1.04243,2025-04-19 03:48:28.327148
Shelly EM,kWh,Disjuntor Geral 1539,Quadro de Energia,Consumo de Energia,0.92868,2025-04-19 04:18:28.327148
Shelly EM,kWh,Disjuntor Geral 2289,Quadro de Energia,Consumo de Energia,1.08171,2025-04-19 04:48:28.327148
Sonoff Pow R3,W,Sonoff_6539,Tomada,Consumo de Energia,5.79838,2025-04-08 19:18:28.580497
Sonoff Pow R3,W,Sonoff_4167,Tomada,Consumo de Energia,36.06996,2025-04-08 19:48:28.580497
Sonoff Pow R3,W,Sonoff_2098,Tomada,Consumo de Energia,86.93726,2025-04-08 20:18:28.580497
Sonoff Pow R3,W,Sonoff_2248,Tomada,Consumo de Energia,83.35299,2025-04-08 20:48:28.580497
Sonoff Pow R3,W,Sonoff_6307,Tomada,Consumo de Energia,93.9821,2025-04-08 21:18:28.580497
Sonoff Pow R3,W,Sonoff_8873,Tomada,Consumo de Energia,88.79793,2025-04-08 21:48:28.580497
Sonoff Pow R3,W,Sonoff_0489,Tomada,Consumo de Energia,85.35642,2025-04-08 22:18:28.580497
Sonoff Pow R3,W,Sonoff_0313,Tomada,Consumo de Energia,61.12784,2025-04-08 22:48:28.580497
Sonoff Pow R3,W,Sonoff_2677,Tomada,Consumo de Energia,49.11332,2025-04-08 23:18:28.580497
Sonoff Pow R3,W,Sonoff_5427,Tomada,Consumo de Energia,33.89571,2025-04-08 23:48:28.580497
Sonoff Pow R3,W,Sonoff_4871,Tomada,Consumo de Energia,23.44577,2025-04-09 00:18:28.580497
Sonoff Pow R3,W,Sonoff_6378,Tomada,Consumo de Energia,60.95625,2025-04-09 00:48:28.580497
Sonoff Pow R3,W,Sonoff_8460,Tomada,Consumo de Energia,75.77504,2025-04-09 01:18:28.580497
Sonoff Pow R3,W,Sonoff_1539,Tomada,Consumo de Energia,75.72582,2025-04-09 01:48:28.580497
Sonoff Pow R3,W,Sonoff_0836,Tomada,Consumo de Energia,109.42967,2025-04-09 02:18:28.580497
Sonoff Pow R3,W,Sonoff_7904,Tomada,Consumo de Energia,103.48927,2025-04-09 02:48:28.580497
Sonoff Pow R3,W,Sonoff_9756,Tomada,Consumo de Energia,88.93415,2025-04-09 03:18:28.580497
Sonoff Pow R3,W,Sonoff_3352,Tomada,Consumo de Energia,67.27311,2025-04-09 03:48:28.580497
Sonoff Pow R3,W,Sonoff_4494,Tomada,Consumo de Energia,16.17281,2025-04-09 04:18:28.580497
Sonoff Pow R3,W,Sonoff_0074,Tomada,Consumo de Energia,6.41949,2025-04-09 04:48:28.580497
Sonoff Pow R3,W,Sonoff_3953,Tomada,Consumo de Energia,30.02305,2025-04-09 05:18:28.580497
Sonoff Pow R3,W,Sonoff_2691,Tomada,Consumo de Energia,72.66256,2025-04-09 05:48:28.580497
Sonoff Pow R3,W,Sonoff_0241,Tomada,Consumo de Energia,83.07506,2025-04-09 06:18:28.580497
Sonoff Pow R3,W,Sonoff_7552,Tomada,Consumo de Energia,109.92316,2025-04-09 06:48:28.580497
Sonoff Pow R3,W,Sonoff_7111,Tomada,Consumo de Energia,95.03307,2025-04-09 07:18:28.580497
Sonoff Pow R3,W,Sonoff_3275,Tomada,Consumo de Energia,99.35853,2025-04-09 07:48:28.580497
Sonoff Pow R3,W,Sonoff_8158,Tomada,Consumo de Energia,72.45867,2025-04-09 08:18:28.580497
Sonoff Pow R3,W,Sonoff_9695,Tomada,Consumo de Energia,31.78147,2025-04-09 08:48:28.580497
Sonoff Pow R3,W,Sonoff_8562,Tomada,Consumo de Energia,12.37114,2025-04-09 09:18:28.580497
Sonoff Pow R3,W,Sonoff_7727,Tomada,Consumo de Energia,31.29455,2025-04-09 09:48:28.580497
Sonoff Pow R3,W,Sonoff_0075,Tomada,Consumo de Energia,69.40478,2025-04-09 10:18:28.580497
Sonoff Pow R3,W,Sonoff_1129,Tomada,Consumo de Energia,71.29505,2025-04-09 10:48:28.580497
Sonoff Pow R3,W,Sonoff_6438,Tomada,Consumo de Energia,91.07919,2025-04-09 11:18:28.580497
Sonoff Pow R3,W,Sonoff_3638,Tomada,Consumo de Energia,95.2162,2025-04-09 11:48:28.580497
Sonoff Pow R3,W,Sonoff_3037,Tomada,Consumo de Energia,84.58077,2025-04-09 12:18:28.580497
Sonoff Pow R3,W,Sonoff_1756,Tomada,Consumo de Energia,90.3987,2025-04-09 12:48:28.580497
Sonoff Pow R3,W,Sonoff_1416,Tomada,Consumo de Energia,50.1901,2025-04-09 13:18:28.580497
Sonoff Pow R3,W,Sonoff_7885,Tomada,Consumo de Energia,44.42955,2025-04-09 13:48:28.580497
Sonoff Pow R3,W,Sonoff_1574,Tomada,Consumo de Energia,21.5825,2025-04-09 14:18:28.580497
Sonoff Pow R3,W,Sonoff_8606,Tomada,Consumo de Energia,46.33372,2025-04-09 14:48:28.580497
Sonoff Pow R3,W,Sonoff_2076,Tomada,Consumo de Energia,79.16838,2025-04-09 15:18:28.580497
Sonoff Pow R3,W,Sonoff_4430,Tomada,Consumo de Energia,94.23955,2025-04-09 15:48:28.580497
Sonoff Pow R3,W,Sonoff_5882,Tomada,Consumo de Energia,105.12917,2025-04-09 16:18:28.580497
Sonoff Pow R3,W,Sonoff_2094,Tomada,Consumo de Energia,101.39365,2025-04-09 16:48:28.580497
Sonoff Pow R3,W,Sonoff_9927,Tomada,Consumo de Energia,92.48401,2025-04-09 17:18:28.580497
Sonoff Pow R3,W,Sonoff_5963,Tomada,Consumo de Energia,76.02612,2025-04-09 17:48:28.580497
Sonoff Pow R3,W,Sonoff_4393,Tomada,Consumo de Energia,37.18416,2025-04-09 18:18:28.580497
Sonoff Pow R3,W,Sonoff_6427,Tomada,Consumo de Energia,4.42678,2025-04-09 18:48:28.580497
Sonoff Pow R3,W,Sonoff_4015,Tomada,Consumo de Energia,20.4732,2025-04-09 19:18:28.580497
Sonoff Pow R3,W,Sonoff_9410,Tomada,Consumo de Energia,85.8126,2025-04-09 19:48:28.580497
Sonoff Pow R3,W,Sonoff_5019,Tomada,Consumo de Energia,77.94347,2025-04-09 20:18:28.580497
Sonoff Pow R3,W,Sonoff_4008,Tomada,Consumo de Energia,92.15081,2025-04-09 20:48:28.580497
Sonoff Pow R3,W,Sonoff_5312,Tomada,Consumo de Energia,108.1041,2025-04-09 21:18:28.580497
Sonoff Pow R3,W,Sonoff_6472,Tomada,Consumo de Energia,104.82201,2025-04-09 21:48:28.580497
Sonoff Pow R3,W,Sonoff_7934,Tomada,Consumo de Energia,81.42316,2025-04-09 22:18:28.580497
Sonoff Pow R3,W,Sonoff_9809,Tomada,Consumo de Energia,46.11201,2025-04-09 22:48:28.580497
Sonoff Pow R3,W,Sonoff_0167,Tomada,Consumo de Energia,27.77705,2025-04-09 23:18:28.580497
Sonoff Pow R3,W,Sonoff_8934,Tomada,Consumo de Energia,16.80636,2025-04-09 23:48:28.580497
Sonoff Pow R3,W,Sonoff_8078,Tomada,Consumo de Energia,35.44088,2025-04-10 00:18:28.580497
Sonoff Pow R3,W,Sonoff_8933,Tomada,Consumo de Energia,73.71026,2025-04-10 00:48:28.580497
Sonoff Pow R3,W,Sonoff_8080,Tomada,Consumo de Energia,108.93626,2025-04-10 01:18:28.580497
Sonoff Pow R3,W,Sonoff_9382,Tomada,Consumo de Energia,106.96379,2025-04-10 01:48:28.580497
Sonoff Pow R3,W,Sonoff_9724,Tomada,Consumo de Energia,90.80643,2025-04-10 02:18:28.580497
Sonoff Pow R3,W,Sonoff_2275,Tomada,Consumo de Energia,97.68008,2025-04-10 02:48:28.580497
Sonoff Pow R3,W,Sonoff_4072,Tomada,Consumo de Energia,62.09487,2025-04-10 03:18:28.580497
Sonoff Pow R3,W,Sonoff_9547,Tomada,Consumo de Energia,40.40766,2025-04-10 03:48:28.580497
Sonoff Pow R3,W,Sonoff_6387,Tomada,Consumo de Energia,13.00682,2025-04-10 04:18:28.580497
Sonoff Pow R3,W,Sonoff_0213,Tomada,Consumo de Energia,4.2066,2025-04-10 04:48:28.580497
Sonoff Pow R3,W,Sonoff_3252,Tomada,Consumo de Energia,52.06676,2025-04-10 05:18:28.580497
Sonoff Pow R3,W,Sonoff_4888,Tomada,Consumo de Energia,76.46701,2025-04-10 05:48:28.580497
Sonoff Pow R3,W,Sonoff_8361,Tomada,Consumo de Energia,93.0947,2025-04-10 06:18:28.580497
Sonoff Pow R3,W,Sonoff_0469,Tomada,Consumo de Energia,107.27242,2025-04-10 06:48:28.580497
Sonoff Pow R3,W,Sonoff_3038,Tomada,Consumo de Energia,79.86993,2025-04-10 07:18:28.580497
Sonoff Pow R3,W,Sonoff_6212,Tomada,Consumo de Energia,67.48057,2025-04-10 07:48:28.580497
Sonoff Pow R3,W,Sonoff_8266,Tomada,Consumo de Energia,38.31091,2025-04-10 08:18:28.580497
Sonoff Pow R3,W,Sonoff_5560,Tomada,Consumo de Energia,14.70429,2025-04-10 08:48:28.580497
Sonoff Pow R3,W,Sonoff_9130,Tomada,Consumo de Energia,14.2186,2025-04-10 09:18:28.580497
Sonoff Pow R3,W,Sonoff_2184,Tomada,Consumo de Energia,57.1854,2025-04-10 09:48:28.580497
Sonoff Pow R3,W,Sonoff_0772,Tomada,Consumo de Energia,63.82652,2025-04-10 10:18:28.580497
Sonoff Pow R3,W,Sonoff_0250,Tomada,Consumo de Energia,75.24445,2025-04-10 10:48:28.580497
Sonoff Pow R3,W,Sonoff_5541,Tomada,Consumo de Energia,86.72276,2025-04-10 11:18:28.580497
Sonoff Pow R3,W,Sonoff_4061,Tomada,Consumo de Energia,102.13677,2025-04-10 11:48:28.580497
Sonoff Pow R3,W,Sonoff_1345,Tomada,Consumo de Energia,84.74154,2025-04-10 12:18:28.580497
Sonoff Pow R3,W,Sonoff_5505,Tomada,Consumo de Energia,41.86681,2025-04-10 12:48:28.580497
Sonoff Pow R3,W,Sonoff_9755,Tomada,Consumo de Energia,35.12288,2025-04-10 13:18:28.580497
Sonoff Pow R3,W,Sonoff_2452,Tomada,Consumo de Energia,1.43236,2025-04-10 13:48:28.580497
Sonoff Pow R3,W,Sonoff_3522,Tomada,Consumo de Energia,40.50403,2025-04-10 14:18:28.580497
Sonoff Pow R3,W,Sonoff_1729,Tomada,Consumo de Energia,57.56088,2025-04-10 14:48:28.580497
Sonoff Pow R3,W,Sonoff_7339,Tomada,Consumo de Energia,82.8583,2025-04-10 15:18:28.580497
Sonoff Pow R3,W,Sonoff_6158,Tomada,Consumo de Energia,85.73344,2025-04-10 15:48:28.580497
Sonoff Pow R3,W,Sonoff_4317,Tomada,Consumo de Energia,77.79042,2025-04-10 16:18:28.580497
Sonoff Pow R3,W,Sonoff_6786,Tomada,Consumo de Energia,86.02544,2025-04-10 16:48:28.580497
Sonoff Pow R3,W,Sonoff_6205,Tomada,Consumo de Energia,57.11322,2025-04-10 17:18:28.580497
Sonoff Pow R3,W,Sonoff_8267,Tomada,Consumo de Energia,48.17632,2025-04-10 17:48:28.580497
Sonoff Pow R3,W,Sonoff_7586,Tomada,Consumo de Energia,10.46849,2025-04-10 18:18:28.580497
Sonoff Pow R3,W,Sonoff_5819,Tomada,Consumo de Energia,25.72324,2025-04-10 18:48:28.580497
Sonoff Pow R3,W,Sonoff_9748,Tomada,Consumo de Energia,77.18899,2025-04-10 19:18:28.580497
Sonoff Pow R3,W,Sonoff_6108,Tomada,Consumo de Energia,62.86676,2025-04-10 19:48:28.580497
Sonoff Pow R3,W,Sonoff_0426,Tomada,Consumo de Energia,83.06109,2025-04-10 20:18:28.580497
Sonoff Pow R3,W,Sonoff_1971,Tomada,Consumo de Energia,105.34275,2025-04-10 20:48:28.580497
Sonoff Pow R3,W,Sonoff_9850,Tomada,Consumo de Energia,92.01455,2025-04-10 21:18:28.580497
Sonoff Pow R3,W,Sonoff_7564,Tomada,Consumo de Energia,62.99274,2025-04-10 21:48:28.580497
Sonoff Pow R3,W,Sonoff_1111,Tomada,Consumo de Energia,56.231,2025-04-10 22:18:28.580497
Sonoff Pow R3,W,Sonoff_0134,Tomada,Consumo de Energia,14.33507,2025-04-10 22:48:28.580497
Sonoff Pow R3,W,Sonoff_1598,Tomada,Consumo de Energia,16.04712,2025-04-10 23:18:28.580497
Sonoff Pow R3,W,Sonoff_6667,Tomada,Consumo de Energia,60.25106,2025-04-10 23:48:28.580497
Sonoff Pow R3,W,Sonoff_0900,Tomada,Consumo de Energia,68.59803,2025-04-11 00:18:28.580497
Sonoff Pow R3,W,Sonoff_5978,Tomada,Consumo de Energia,88.80073,2025-04-11 00:48:28.580497
Sonoff Pow R3,W,Sonoff_6359,Tomada,Consumo de Energia,83.57719,2025-04-11 01:18:28.580497
Sonoff Pow R3,W,Sonoff_6069,Tomada,Consumo de Energia,82.58196,2025-04-11 01:48:28.580497
Sonoff Pow R3,W,Sonoff_0312,Tomada,Consumo de Energia,94.16708,2025-04-11 02:18:28.580497
Sonoff Pow R3,W,Sonoff_5238,Tomada,Consumo de Energia,68.65957,2025-04-11 02:48:28.580497
Sonoff Pow R3,W,Sonoff_2108,Tomada,Consumo de Energia,31.85693,2025-04-11 03:18:28.580497
Sonoff Pow R3,W,Sonoff_8506,Tomada,Consumo de Energia,4.68484,2025-04-11 03:48:28.580497
Sonoff Pow R3,W,Sonoff_5587,Tomada,Consumo de Energia,33.12505,2025-04-11 04:18:28.580497
Sonoff Pow R3,W,Sonoff_4683,Tomada,Consumo de Energia,71.45346,2025-04-11 04:48:28.580497
Sonoff Pow R3,W,Sonoff_3960,Tomada,Consumo de Energia,73.85957,2025-04-11 05:18:28.580497
Sonoff Pow R3,W,Sonoff_8805,Tomada,Consumo de Energia,96.85474,2025-04-11 05:48:28.580497
Sonoff Pow R3,W,Sonoff_3143,Tomada,Consumo de Energia,99.65575,2025-04-11 06:18:28.580497
Sonoff Pow R3,W,Sonoff_9329,Tomada,Consumo de Energia,61.33063,2025-04-11 06:48:28.580497
Sonoff Pow R3,W,Sonoff_6044,Tomada,Consumo de Energia,59.74574,2025-04-11 07:18:28.580497
Sonoff Pow R3,W,Sonoff_3279,Tomada,Consumo de Energia,58.12895,2025-04-11 07:48:28.580497
Sonoff Pow R3,W,Sonoff_6728,Tomada,Consumo de Energia,15.54884,2025-04-11 08:18:28.580497
Sonoff Pow R3,W,Sonoff_2236,Tomada,Consumo de Energia,14.9323,2025-04-11 08:48:28.580497
Sonoff Pow R3,W,Sonoff_1500,Tomada,Consumo de Energia,57.31805,2025-04-11 09:18:28.580497
Sonoff Pow R3,W,Sonoff_0806,Tomada,Consumo de Energia,69.58453,2025-04-11 09:48:28.580497
Sonoff Pow R3,W,Sonoff_2496,Tomada,Consumo de Energia,90.48025,2025-04-11 10:18:28.580497
Sonoff Pow R3,W,Sonoff_1621,Tomada,Consumo de Energia,103.1582,2025-04-11 10:48:28.580497
Sonoff Pow R3,W,Sonoff_4766,Tomada,Consumo de Energia,91.9021,2025-04-11 11:18:28.580497
Sonoff Pow R3,W,Sonoff_9272,Tomada,Consumo de Energia,82.19929,2025-04-11 11:48:28.580497
Sonoff Pow R3,W,Sonoff_4679,Tomada,Consumo de Energia,59.06236,2025-04-11 12:18:28.580497
Sonoff Pow R3,W,Sonoff_8693,Tomada,Consumo de Energia,58.65651,2025-04-11 12:48:28.580497
Sonoff Pow R3,W,Sonoff_2961,Tomada,Consumo de Energia,5.30427,2025-04-11 13:18:28.580497
Sonoff Pow R3,W,Sonoff_2102,Tomada,Consumo de Energia,28.77838,2025-04-11 13:48:28.580497
Sonoff Pow R3,W,Sonoff_3251,Tomada,Consumo de Energia,65.24417,2025-04-11 14:18:28.580497
Sonoff Pow R3,W,Sonoff_9982,Tomada,Consumo de Energia,80.82599,2025-04-11 14:48:28.580497
Sonoff Pow R3,W,Sonoff_8768,Tomada,Consumo de Energia,89.25979,2025-04-11 15:18:28.580497
Sonoff Pow R3,W,Sonoff_6326,Tomada,Consumo de Energia,85.14895,2025-04-11 15:48:28.580497
Sonoff Pow R3,W,Sonoff_5939,Tomada,Consumo de Energia,86.79909,2025-04-11 16:18:28.580497
Sonoff Pow R3,W,Sonoff_0520,Tomada,Consumo de Energia,67.80652,2025-04-11 16:48:28.580497
Sonoff Pow R3,W,Sonoff_2182,Tomada,Consumo de Energia,59.13261,2025-04-11 17:18:28.580497
Sonoff Pow R3,W,Sonoff_3705,Tomada,Consumo de Energia,4.16552,2025-04-11 17:48:28.580497
Sonoff Pow R3,W,Sonoff_2520,Tomada,Consumo de Energia,37.53198,2025-04-11 18:18:28.580497
Sonoff Pow R3,W,Sonoff_7051,Tomada,Consumo de Energia,35.27176,2025-04-11 18:48:28.580497
Sonoff Pow R3,W,Sonoff_2666,Tomada,Consumo de Energia,69.93241,2025-04-11 19:18:28.580497
Sonoff Pow R3,W,Sonoff_5955,Tomada,Consumo de Energia,83.14311,2025-04-11 19:48:28.580497
Sonoff Pow R3,W,Sonoff_0014,Tomada,Consumo de Energia,105.88136,2025-04-11 20:18:28.580497
Sonoff Pow R3,W,Sonoff_6004,Tomada,Consumo de Energia,83.20402,2025-04-11 20:48:28.580497
Sonoff Pow R3,W,Sonoff_1676,Tomada,Consumo de Energia,73.7561,2025-04-11 21:18:28.580497
Sonoff Pow R3,W,Sonoff_5750,Tomada,Consumo de Energia,60.7791,2025-04-11 21:48:28.580497
Sonoff Pow R3,W,Sonoff_3608,Tomada,Consumo de Energia,46.4219,2025-04-11 22:18:28.580497
Sonoff Pow R3,W,Sonoff_8683,Tomada,Consumo de Energia,5.74851,2025-04-11 22:48:28.580497
Sonoff Pow R3,W,Sonoff_8659,Tomada,Consumo de Energia,43.79556,2025-04-11 23:18:28.580497
Sonoff Pow R3,W,Sonoff_4747,Tomada,Consumo de Energia,75.07858,2025-04-11 23:48:28.580497
Sonoff Pow R3,W,Sonoff_4876,Tomada,Consumo de Energia,96.75053,2025-04-12 00:18:28.580497
Sonoff Pow R3,W,Sonoff_2945,Tomada,Consumo de Energia,106.85709,2025-04-12 00:48:28.580497
Sonoff Pow R3,W,Sonoff_3600,Tomada,Consumo de Energia,96.92363,2025-04-12 01:18:28.580497
Sonoff Pow R3,W,Sonoff_0707,Tomada,Consumo de Energia,81.14388,2025-04-12 01:48:28.580497
Sonoff Pow R3,W,Sonoff_5432,Tomada,Consumo de Energia,51.40361,2025-04-12 02:18:28.580497
Sonoff Pow R3,W,Sonoff_6144,Tomada,Consumo de Energia,56.34158,2025-04-12 02:48:28.580497
Sonoff Pow R3,W,Sonoff_4644,Tomada,Consumo de Energia,22.81714,2025-04-12 03:18:28.580497
Sonoff Pow R3,W,Sonoff_0459,Tomada,Consumo de Energia,17.23553,2025-04-12 03:48:28.580497
Sonoff Pow R3,W,Sonoff_7403,Tomada,Consumo de Energia,58.73399,2025-04-12 04:18:28.580497
Sonoff Pow R3,W,Sonoff_6377,Tomada,Consumo de Energia,92.8313,2025-04-12 04:48:28.580497
Sonoff Pow R3,W,Sonoff_7539,Tomada,Consumo de Energia,101.78114,2025-04-12 05:18:28.580497
Sonoff Pow R3,W,Sonoff_3026,Tomada,Consumo de Energia,117.76917,2025-04-12 05:48:28.580497
Sonoff Pow R3,W,Sonoff_9958,Tomada,Consumo de Energia,99.37632,2025-04-12 06:18:28.580497
Sonoff Pow R3,W,Sonoff_3858,Tomada,Consumo de Energia,54.77531,2025-04-12 06:48:28.580497
Sonoff Pow R3,W,Sonoff_2584,Tomada,Consumo de Energia,50.78944,2025-04-12 07:18:28.580497
Sonoff Pow R3,W,Sonoff_1897,Tomada,Consumo de Energia,21.86224,2025-04-12 07:48:28.580497
Sonoff Pow R3,W,Sonoff_8756,Tomada,Consumo de Energia,7.74662,2025-04-12 08:18:28.580497
Sonoff Pow R3,W,Sonoff_4190,Tomada,Consumo de Energia,50.87012,2025-04-12 08:48:28.580497
Sonoff Pow R3,W,Sonoff_6193,Tomada,Consumo de Energia,59.79202,2025-04-12 09:18:28.580497
Sonoff Pow R3,W,Sonoff_4859,Tomada,Consumo de Energia,79.03636,2025-04-12 09:48:28.580497
Sonoff Pow R3,W,Sonoff_7844,Tomada,Consumo de Energia,112.27877,2025-04-12 10:18:28.580497
Sonoff Pow R3,W,Sonoff_1436,Tomada,Consumo de Energia,88.87078,2025-04-12 10:48:28.580497
Sonoff Pow R3,W,Sonoff_7853,Tomada,Consumo de Energia,62.16482,2025-04-12 11:18:28.580497
Sonoff Pow R3,W,Sonoff_2606,Tomada,Consumo de Energia,62.82227,2025-04-12 11:48:28.580497
Sonoff Pow R3,W,Sonoff_7068,Tomada,Consumo de Energia,44.08764,2025-04-12 12:18:28.580497
Sonoff Pow R3,W,Sonoff_7534,Tomada,Consumo de Energia,6.15637,2025-04-12 12:48:28.580497
Sonoff Pow R3,W,Sonoff_3335,Tomada,Consumo de Energia,40.67383,2025-04-12 13:18:28.580497
Sonoff Pow R3,W,Sonoff_6168,Tomada,Consumo de Energia,57.04208,2025-04-12 13:48:28.580497
Sonoff Pow R3,W,Sonoff_7179,Tomada,Consumo de Energia,72.42724,2025-04-12 14:18:28.580497
Sonoff Pow R3,W,Sonoff_6967,Tomada,Consumo de Energia,107.95795,2025-04-12 14:48:28.580497
Sonoff Pow R3,W,Sonoff_8842,Tomada,Consumo de Energia,113.76799,2025-04-12 15:18:28.580497
Sonoff Pow R3,W,Sonoff_3494,Tomada,Consumo de Energia,81.35332,2025-04-12 15:48:28.580497
Sonoff Pow R3,W,Sonoff_4482,Tomada,Consumo de Energia,69.16432,2025-04-12 16:18:28.580497
Sonoff Pow R3,W,Sonoff_4421,Tomada,Consumo de Energia,56.88477,2025-04-12 16:48:28.580497
Sonoff Pow R3,W,Sonoff_7153,Tomada,Consumo de Energia,11.25605,2025-04-12 17:18:28.580497
Sonoff Pow R3,W,Sonoff_1954,Tomada,Consumo de Energia,24.04063,2025-04-12 17:48:28.580497
Sonoff Pow R3,W,Sonoff_3076,Tomada,Consumo de Energia,67.23213,2025-04-12 18:18:28.580497
Sonoff Pow R3,W,Sonoff_8013,Tomada,Consumo de Energia,62.10981,2025-04-12 18:48:28.580497
Sonoff Pow R3,W,Sonoff_7873,Tomada,Consumo de Energia,89.7124,2025-04-12 19:18:28.580497
Sonoff Pow R3,W,Sonoff_1411,Tomada,Consumo de Energia,111.85968,2025-04-12 19:48:28.580497
Sonoff Pow R3,W,Sonoff_5149,Tomada,Consumo de Energia,104.10921,2025-04-12 20:18:28.580497
Sonoff Pow R3,W,Sonoff_5049,Tomada,Consumo de Energia,90.96393,2025-04-12 20:48:28.580497
Sonoff Pow R3,W,Sonoff_8571,Tomada,Consumo de Energia,62.29889,2025-04-12 21:18:28.580497
Sonoff Pow R3,W,Sonoff_8471,Tomada,Consumo de Energia,39.9481,2025-04-12 21:48:28.580497
Sonoff Pow R3,W,Sonoff_2991,Tomada,Consumo de Energia,3.31164,2025-04-12 22:18:28.580497
Sonoff Pow R3,W,Sonoff_7830,Tomada,Consumo de Energia,32.56035,2025-04-12 22:48:28.580497
Sonoff Pow R3,W,Sonoff_0098,Tomada,Consumo de Energia,61.69366,2025-04-12 23:18:28.580497
Sonoff Pow R3,W,Sonoff_9667,Tomada,Consumo de Energia,83.3714,2025-04-12 23:48:28.580497
Sonoff Pow R3,W,Sonoff_5435,Tomada,Consumo de Energia,87.59171,2025-04-13 00:18:28.580497
Sonoff Pow R3,W,Sonoff_4686,Tomada,Consumo de Energia,99.63698,2025-04-13 00:48:28.580497
Sonoff Pow R3,W,Sonoff_3098,Tomada,Consumo de Energia,85.93274,2025-04-13 01:18:28.580497
Sonoff Pow R3,W,Sonoff_1430,Tomada,Consumo de Energia,68.00964,2025-04-13 01:48:28.580497
Sonoff Pow R3,W,Sonoff_8866,Tomada,Consumo de Energia,51.09225,2025-04-13 02:18:28.580497
Sonoff Pow R3,W,Sonoff_6498,Tomada,Consumo de Energia,29.72533,2025-04-13 02:48:28.580497
